run_id,Acidobacteria,Actinobacteria,Bacteroidetes,Candidatus_Cloacimonetes,Candidatus_Melainabacteria,Chlamydiae,Chloroflexi,Cyanobacteria,Elusimicrobia,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Ignavibacteriae,Kiritimatiellaeota,Lentisphaerae,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Unassigned,Verrucomicrobia,phenotype
SRR6038407,1.71E-06,0.011364629,0.321936731,1.71E-06,0,0,0,1.54E-05,0,0.000172996,0.523531719,4.97E-05,1.71E-06,0,1.88E-05,0.00112533,0.02254256,1.54E-05,2.91E-05,7.37E-05,0.115744507,0.003367424,0
SRR6038419,0,0.01010191,0.319736892,0,0,0,0,0.000229011,0,0.000305347,0.483708444,8.91E-05,1.27E-05,0,1.27E-05,1.27E-05,0.039338923,0,0.000114505,0.001488569,0.141070497,0.003778674,0
SRR6038421,0,0.051001054,0.520969442,0,0,0,0,0,0,0,0.26280295,0,0,0,0.000105374,0.000737619,0.113909378,0,0,0.008324552,0.040147524,0.002002107,0
SRR6038428,0,0.01362606,0.512314393,0,0,0,0,0,0,0.000178285,0.286452895,0.000203754,0,0,2.55E-05,0,0.021114026,0,0,0,0.165117286,0.000967832,0
SRR6038434,0,0.00219866,0.465867584,0,0,0,0,0,0,0,0.367388915,0.027554169,0,0,0,0,0.014433136,0,0.000141849,0,0.12117451,0.001241179,0
SRR6038441,0,0.042103522,0.256127005,0,0,0,0,0,0,6.61E-05,0.536894328,0.000496114,0,0,0,9.92E-05,0.013957334,0,3.31E-05,0,0.142153134,0.008070117,0
SRR6038442,0,0.011534335,0.710032189,0,0,0,0,0,0,0,0.224248927,0.000357654,0,0,0,8.94E-05,0.003129471,0,0,0.00026824,0.050250358,8.94E-05,0
SRR6038458,0,0.013048173,0.767544968,0,0,0,0,0,0,0,0.150949898,0,0,0,0,0,0.003836347,9.19E-05,0,4.59E-05,0.064367922,0.000114861,0
SRR6038460,0,0.009964019,0.259618046,0,0,0,0,0.000461297,0,0,0.62865578,0,0,0,0,0.007196236,0.036534736,0,0,0,0.056370514,0.001199373,0
SRR6038467,0,0.042964718,0.586216123,0,0,0,0,0.004128283,0,0,0.209663239,0,0,0,0,0.008753488,0.029394901,0.000152899,0,0.003019762,0.114750965,0.000955621,0
SRR6038469,0,0.01753212,0.475017844,0,0.000223055,0,0,0.006513205,0,0.000267666,0.34305853,4.46E-05,0,0,0.000133833,0.009502141,0.032878301,0,0,0.005933262,0.105594218,0.003301213,0
SRR6038473,0,0.04938604,0.3705838,0,0,0,0,0.000323137,0,0,0.439519604,5.39E-05,0,0,0,0.001777251,0.032798363,0.000161568,0.001023266,0.004847049,0.098179664,0.001346402,0
SRR6038475,0,0.004912729,0.369822217,0,0,0,0,2.38E-05,0,6.67E-05,0.472765566,0.000100065,1.43E-05,0,0,0,0.020094061,3.81E-05,4.29E-05,1.91E-05,0.129208102,0.002892363,0
SRR6038484,0,0.002560819,0.646245059,0,0,0,0,0.002839169,0,0,0.170071814,5.57E-05,0,0,0,0,0.009853588,0,0,0,0.163224406,0.005149474,0
SRR6038486,0,0.013331891,0.597015387,0,0,0,3.09E-05,0,0,0,0.15320089,0,0,0,0,0,0.026941853,0,0,0,0.209278255,0.000200828,0
SRR6038487,0,0.002712904,0.537532437,0,0,0,0,0,0,0,0.231516867,0.000259495,0,0,0,0,0.007218684,0,0,0,0.220641661,0.000117952,0
SRR6038489,0,0.007346708,0.580615993,0,0,0,0,0,0,0,0.194009607,0.000282566,0,0,0,0,0.018988415,0,0,0,0.198700198,5.65E-05,0
SRR6038491,0,0.00632452,0.453706584,0,0,0,0,0,0,0.000311042,0.39056506,0.010471747,0,0,0,0.000103681,0.035355106,0,0.001347849,0,0.10150337,0.000311042,0
SRR6038500,0,0.018340117,0.504675394,0,0,0,0,0,0,1.57E-05,0.244534897,7.86E-05,0,0,0,0,0.018811586,0,0,0,0.212757932,0.000785781,0
SRR6038503,0,0.018998313,0.609562406,0,0,0,0,0,0,4.69E-05,0.258035045,0.000117129,0,0,0,0.00505997,0.036333396,0,2.34E-05,0,0.071190967,0.000632496,0
SRR6038506,0,0.12845984,0.178638139,0,0,0,0,0,0,0,0.520376974,0,0,0,0,0,0.016301579,0,0,0,0.155289523,0.000933945,0
SRR6038507,0,0.008325776,0.423674923,0,0,0,0,0.000393344,0,4.37E-05,0.388907706,0.000262229,0,0,0,0,0.017121379,0,4.37E-05,0.000131115,0.160757405,0.000338713,0
SRR6038509,0,0.031585856,0.447042415,0,0,0,0,0,0,0,0.444088933,8.20E-05,0,0,0,0.000984494,0.026417261,0,8.20E-05,0,0.048650423,0.001066535,0
SRR6038511,0,0.022823883,0.351121575,0,0,0,0.000196194,0,0,0,0.511738931,0.00032699,0,0,0,0.009090315,0.050814204,0,0,0.001242561,0.051206592,0.001438755,0
SRR6038515,0,0.020949973,0.348835109,0,9.03E-05,0,0,0.007133827,0,9.03E-05,0.501715731,0,0,0,0,0.00731443,0.029889832,0,0,0.000993318,0.078833303,0.004153874,0
SRR6038516,0,0.004608885,0.810715657,0,0,0,0.000128025,0.000256049,0,0,0.122647548,0,0,0,0,0.000128025,0.011650237,0,0,0,0.04973755,0.000128025,0
SRR6038519,0,0.055852644,0.253862151,0,0,0,0,0.000742721,0,0.000297089,0.590612002,0,0,0,0,0.000742721,0.015300059,0,0,0.001633987,0.07902555,0.001931075,0
SRR6038527,0,0.101676108,0.408514863,0,0,0,0,0,0,0,0.32438825,2.92E-05,0,0,2.92E-05,0.001109619,0.025521229,0,0,0.002336039,0.13569468,0.000700812,0
SRR6038528,0,0.095733126,0.186966641,0,0,0,0,0,0,0,0.588363072,0,0,0,0,0.000930954,0.013964313,0,0,0.007447634,0.102560124,0.004034135,0
SRR6038531,0,0.039026955,0.264386474,0,0,0,0,0,0,4.57E-05,0.571663733,9.15E-05,0,0,0,0.000845927,0.019319143,4.57E-05,0,0.00791056,0.094538055,0.002126249,0
SRR6038534,0,0.03220199,0.569944809,0,0.00086915,0,0,0.004258833,0,4.35E-05,0.327234801,0.00052149,0,0,0,0.002694364,0.011342401,0,0,0.000608405,0.050106471,0.00017383,0
SRR6038542,0,0,0.37055336,0,0,0,0,0,0,0,0.555335968,0,0,0,0,0,0.014822134,0,0,0,0.049407115,0.009881423,0
SRR6038550,0,0.047267851,0.13669125,0,0,0,8.38E-05,0,0,0,0.579953067,0.000251425,0,0,0,0,0.008799866,0,0,0,0.226617499,0.000335233,0
SRR6054419,0.000169607,0.014755767,0.126356852,0,0,0,0,0,0,0.000339213,0.739823609,0.001526459,0,0,0,0,0.006275441,0,0,0.00050882,0.107191316,0.003052917,0
SRR6054426,0.000111204,0.019293856,0.196441479,5.56E-05,0,5.56E-05,0,0.001445649,0,0.000444815,0.622463164,0.000945232,0,5.56E-05,0.000111204,0,0.023964415,0.000111204,5.56E-05,0.000389213,0.114984709,0.019071448,0
SRR6054442,0,0.030889022,0.120646873,0,0,0,8.56E-05,8.56E-05,0,0.000342261,0.762214426,0.000770086,8.56E-05,0.00017113,0,0,0.010866775,0,0,0.000427826,0.071190211,0.002139129,0
SRR6054454,0.000279903,0.152453816,0.085183803,0,0,9.33E-05,9.33E-05,9.33E-05,0,9.33E-05,0.659264788,0.000279903,9.33E-05,0.000186602,0,0,0.011196119,0,0,0,0.08676992,0.003825341,0
SRR6054470,0,0.036707706,0.171682627,0,0,0,5.70E-05,5.70E-05,0,0.000569995,0.674817601,0.000968992,5.70E-05,0,0.000170999,0,0.005585955,5.70E-05,5.70E-05,0.007010944,0.1000342,0.002051984,0
SRR6054491,0,0.073198198,0.241666667,0,0,0,0,0.000675676,0,0.000675676,0.583558559,0.000225225,0,0,0,0.000900901,0.007657658,0,0,0.016891892,0.07027027,0.004054054,0
SRR6054492,0.000247056,0.111092811,0.224656181,8.24E-05,0,0,0.000164704,0.000164704,0,0.000658816,0.566910978,0.000164704,0,8.24E-05,0,0.001317632,0.009470477,0,0,0.009635181,0.073869719,0.001317632,0
SRR6054493,0,0.026657486,0.05065906,0,0,0,9.84E-05,0.000393468,0,0.000590203,0.787920519,0.000393468,0,0.000295101,9.84E-05,0,0.006393862,9.84E-05,0.000786937,0.016033838,0.044068464,0.065217391,0
SRR6054497,0,0.022672065,0.206275304,0,0,0,0,0,0,0.000202429,0.539119433,0.003744939,0,5.06E-05,0,0,0.054706478,0.000151822,0,0.000151822,0.154149798,0.018775304,0
SRR6054498,0,0.00917899,0.379228285,0,0,0,0,0.000169981,0,0.000169981,0.436511984,0.000169981,0,0,0,0,0.015808261,0,0,0.000849907,0.155702873,0.002209757,0
SRR6054505,0,0.023591549,0.567693662,0,0,0,0,8.80E-05,0,0.000704225,0.318661972,0.000352113,0.000352113,0,0,0,0.016109155,0,0,0,0.071302817,0.001144366,0
SRR6054508,0,0.019367196,0.089670829,0,0,7.09E-05,7.09E-05,7.09E-05,0,0.000567537,0.787457435,0.001773553,0.000141884,0,0.000141884,0,0.003618048,0.000141884,7.09E-05,0.000283768,0.08165437,0.014897843,0
SRR6054516,0,0.05315508,0.328663102,0,0,0,0.000106952,0,0,0.000427807,0.479144385,0.000962567,0,0,0,0,0.005561497,0,0,0,0.13144385,0.000534759,0
SRR6054525,0.000226963,0.083295506,0.36518384,0,0,0,0,0,0,0.000226963,0.4845665,0.001134816,0,0.000226963,0,0,0.011575125,0.000226963,0,0,0.045392646,0.007943713,0
SRR6054527,7.41E-05,0.013188116,0.296436245,0,0,7.41E-05,7.41E-05,7.41E-05,0,0.000666815,0.597317923,0.000518634,0,7.41E-05,0.000148181,0.000592724,0.017633548,7.41E-05,0,0.00407498,0.063125139,0.005853153,0
SRR6054530,0,0.012840447,0.157094849,0,0,0,5.02E-05,0.000300948,0,0.001153634,0.713848623,0.000702212,5.02E-05,0.000100316,0.000100316,0,0.026784371,0.000300948,5.02E-05,0.022621257,0.061092441,0.002708532,0
SRR6054537,0.000570613,0.010271041,0.253827865,0,0,0,0.000285307,0,0,0.001902045,0.603899192,9.51E-05,0,0.000380409,0.000190204,0.000665716,0.011982882,9.51E-05,0.000285307,0.008273894,0.099667142,0.007608179,0
SRR6054550,0.000236332,0.011422719,0.1152513,0,0,0,0,0,0,0.00181188,0.760753112,7.88E-05,7.88E-05,0.000393887,0,0.011186387,0.013786041,0.000393887,0.000157555,0.025287537,0.034031826,0.024893651,0
SRR6054552,0,0.006775833,0.478825522,0,0,0,9.41E-05,0,0,0.000188218,0.417937135,0.000188218,0.000282326,0,9.41E-05,0,0.007622812,9.41E-05,0,0.000188218,0.078957275,0.008658009,0
SRR6054554,0,0.014946962,0.38514947,0,0,0,0,0,0,0.000192864,0.406557377,0.000578592,0.000385728,0,0,9.64E-05,0.023529412,0,9.64E-05,0.000289296,0.153134041,0.014946962,0
SRR6054562,0,0.012417939,0.400537847,0,0,0,0,7.91E-05,0,0.000237285,0.371351736,0.000790952,0.00015819,0.000237285,0,0.00015819,0.072530254,7.91E-05,0,7.91E-05,0.138811991,0.002531045,0
SRR6054568,0.000193786,0.016019637,0.249596279,0,0,0,6.46E-05,0.000193786,0,0.000645953,0.629029132,0.000129191,6.46E-05,0,0.000193786,0.00109812,0.009430915,6.46E-05,6.46E-05,0.035075254,0.051353272,0.006524126,0
SRR6054571,0.000463006,0.019909251,0.235392166,0,0,0,0,0.001018613,0,0.001666821,0.605796833,0.000926012,0,0,9.26E-05,0.000926012,0.030465784,0.000370405,9.26E-05,0.000463006,0.095749606,0.006574683,0
SRR6054582,0.000271164,0.013287055,0.175660285,0,0,0,5.42E-05,0.000542329,0,0.00075926,0.681815717,0.000271164,5.42E-05,0.000162699,0.000271164,0.002169315,0.031888931,0,5.42E-05,0.001355822,0.073105917,0.018168013,0
SRR6054590,9.21E-05,0.041267502,0.122328666,9.21E-05,0,0,9.21E-05,0,0,0.000276345,0.729182019,0.000460575,0.000276345,0,0,9.21E-05,0.008474576,0,0,0.015383198,0.07857406,0.003408254,0
SRR6054599,0.000518015,0.02382871,0.11804996,0,0,0,0.000230229,0.001669161,0,0.001554046,0.736905721,0.000518015,0,5.76E-05,0.000460458,0.000518015,0.011741683,0.000230229,0.003108093,0.017612524,0.066363532,0.016403822,0
SRR6054601,0,0.015967016,0.193103448,0,0,0,7.50E-05,0.000449775,0,0.0005997,0.681109445,0.000524738,7.50E-05,0.000149925,7.50E-05,0.00149925,0.014767616,0,7.50E-05,0.01191904,0.07053973,0.009070465,0
SRR6054602,0,0.072138792,0.229170952,0,0,0,6.86E-05,0.000274292,0,0.000480011,0.45525612,0.000342865,0.000205719,6.86E-05,0.000274292,0.000480011,0.172529658,6.86E-05,6.86E-05,0.001577179,0.059247069,0.007748749,0
SRR6054610,0,0.033138264,0.285764648,0,0,0,0.000141014,0,0,0.000705069,0.482902066,0.000211521,7.05E-05,7.05E-05,0,0.000211521,0.016498625,0.000141014,0.000141014,0.016216597,0.111824015,0.051822605,0
SRR6054611,3.49E-05,0.017529157,0.312242475,0,0,0,3.49E-05,0.000139675,0,0.000349186,0.574830645,0.000279349,0.000139675,3.49E-05,0.00024443,0,0.021335289,3.49E-05,0.000104756,0.000104756,0.070815001,0.001711013,0
SRR6054619,0,0.013151525,0.312328546,0,0,8.07E-05,0.000322737,0.000242053,0,0.000564789,0.495804421,0.000403421,0.000242053,0,0,0,0.024527997,8.07E-05,8.07E-05,0.000403421,0.147006616,0.004679684,0
SRR6054624,0.000411015,0.019963596,0.221713346,0,0,0,0,0.000117433,5.87E-05,0.001526628,0.645000294,0.000469732,5.87E-05,5.87E-05,0.000117433,0.002759674,0.015618578,0.000234866,0.000176149,0.000293582,0.067758793,0.023662733,0
SRR6054637,0.000103563,0.017916321,0.120236123,0.000103563,0,0,0,0.000310688,0.000103563,0.001864126,0.804473902,0.000207125,0,0.000103563,0,0.00041425,0.005903065,0,0,0.00486744,0.033036454,0.010252693,0
SRR6054643,0,0.029191678,0.204835129,0,0,0,0,0,0,0.000657841,0.648959789,0,0,8.22E-05,0,0,0.004029274,0.00016446,8.22E-05,0,0.104678892,0.007318477,0
SRR6054651,0,0.01230583,0.161589671,0,0.000201735,0,0,0.001815614,0,0.00080694,0.699818439,0.00040347,0,0,0.00040347,0,0.006052048,0.000201735,0,0.00080694,0.11357676,0.002017349,0
SRR6054657,0,0.03203728,0.269986894,0,0,0,7.28E-05,0.000145624,0,0.00036406,0.525411388,0.000145624,7.28E-05,7.28E-05,7.28E-05,0,0.013907092,7.28E-05,7.28E-05,0.000218436,0.153196447,0.004150284,0
SRR6054660,0.000476849,0.013447141,0.210910305,4.77E-05,0,0,4.77E-05,0.001335177,0.001764341,0.001144438,0.596395022,0.000381479,9.54E-05,0,4.77E-05,0.003337943,0.066901912,9.54E-05,0.000524534,0.005579133,0.095226742,0.00224119,0
SRR6054663,0.000322815,0.024211121,0.241546284,0,0,0,8.07E-05,0.000968445,0,0.000726334,0.5918005,0.000242111,0,8.07E-05,0.000403519,0.001129852,0.024291825,0,0,8.07E-05,0.098297151,0.015817932,0
SRR6054669,0.000161943,0.010688259,0.238218623,8.10E-05,0,0,0,0.000242915,0,0.000890688,0.608502024,0.001133603,8.10E-05,0,0.000242915,0,0.010445344,0.000242915,0,0.000161943,0.126234818,0.002591093,0
SRR6054671,0,0.015959095,0.355903316,0,0,0,0,0,0,0.001394484,0.460334676,0,0,0.000309885,0,0,0.008521847,0,0.000309885,0,0.154632786,0.002634025,0
SRR6054672,0.000153988,0.025100092,0.175084694,0,0,0,0,0.010625192,0,0.002771789,0.65368032,0.000153988,0,0,0.000153988,0.000461965,0.010009239,0,0.000153988,0.023868186,0.088389282,0.009393286,0
SRR6054679,8.29E-05,0.026937422,0.28769167,0,0,0,0,0.001823456,0,0.000911728,0.551761293,8.29E-05,8.29E-05,0,0.000165769,0,0.028014919,0,0.000165769,0.002818069,0.081226689,0.018234563,0
SRR6054684,0.000333667,0.048340007,0.257382382,0,0,0,0.000125125,8.34E-05,0,0.000458792,0.592384051,0.000375375,4.17E-05,4.17E-05,0.000458792,0.000417084,0.016850184,0.000166834,8.34E-05,0.005672339,0.067525859,0.009217551,0
SRR6054702,0,0.011959636,0.305219883,0,0,0,0,0.00012458,0,0.000373739,0.573564221,0.00012458,0,0,0.000498318,0,0.013454591,0.000249159,0,0.003612807,0.088202317,0.00261617,0
SRR6451717,0.000197811,0.051958328,0.083608071,0,0,0,0.000197811,0,0,0.001252802,0.74891204,0.000725307,6.59E-05,0,0,0.000263748,0.004747461,6.59E-05,0.003890281,0.001186865,0.060991692,0.041606224,0
SRR6451719,0,0.034269145,0.153024911,0.000131804,0,0.000131804,0,0,0,0.000395413,0.68353763,0.000131804,0,0,0.000131804,0,0.031369448,0.000263609,0,0.000659022,0.093053908,0.002899697,0
SRR6451721,0.00015452,0.03121298,0.300746845,5.15E-05,0,0,0.00015452,0.000927118,0,0.000927118,0.583414885,0.000566572,0.00015452,0,0.00015452,0,0.005614216,0.000103013,0,0.003141901,0.060262683,0.012361576,0
SRR6451725,0,0.006905324,0.140287116,0,0,0,0,0.000181719,0,0.000545157,0.561875341,0,0,0.000363438,0.000363438,0,0.083772488,0.000181719,0,0.031437398,0.168998728,0.004906415,0
SRR6451730,0.000223884,0.01226884,0.113956925,0,0,0,4.48E-05,0.00013433,0,0.000985089,0.616800251,0.000223884,0,8.96E-05,8.96E-05,0,0.064075583,0.000223884,0.000313438,0.052254511,0.130076568,0.008194152,0
SRR6451737,0,0.008224738,0.236060671,0,0,0,0,0.001602222,0,0.000320444,0.543900876,0.000640889,0,0,0,0,0.009933775,0,0,0.00021363,0.134052553,0.065050203,0
SRR6451749,8.21E-05,0.009357301,0.377411147,0,0,0,0,0.000574571,0.000328326,0.001477469,0.429615037,0,8.21E-05,0,8.21E-05,0.000574571,0.039481244,0,0,0.008536485,0.111630961,0.02068456,0
SRR6451767,0.000318142,0.020162252,0.126700072,0,0,0,7.95E-05,0.000159071,0,0.000278374,0.715143562,0.000516981,0.000516981,0,0,0,0.021991569,3.98E-05,0,0.000119303,0.111389485,0.002584904,0
SRR6451768,0.000183756,0.010229082,0.158642656,6.13E-05,6.13E-05,0,0,0.000735024,0,0.001041284,0.712544408,0.00030626,6.13E-05,0,0.00030626,0,0.009739067,0,0,0.006186451,0.096594389,0.003307607,0
SRR6451774,0,0.013693219,0.260566162,0.000263331,0,0,0.000131666,0.003818302,0,0.000394997,0.571428571,0.000526662,0.000263331,0,0.000131666,0,0.004608295,0,0,0.001316656,0.114944042,0.027913101,0
SRR6451782,0,0.020476706,0.078223185,0,0,0,0.000325027,0.000108342,0,0.000541712,0.810184182,0.001083424,0.000108342,0,0,0,0.000758397,0.000108342,0.000216685,0.00552546,0.077573131,0.004658722,0
SRR6451792,4.03E-05,0.040710317,0.18257228,0,0,4.03E-05,4.03E-05,0.000241604,0,0.00016107,0.610735282,0.000604011,8.05E-05,0,4.03E-05,0,0.017677378,4.03E-05,4.03E-05,4.03E-05,0.144761214,0.002174438,0
SRR6451795,0.00025208,0.023241744,0.18240484,0,0,0,0.00025208,0.000100832,0,0.000201664,0.638618603,0.000907487,0.000100832,0,0.000100832,0,0.057070834,5.04E-05,0,0.000151248,0.094227376,0.002167885,0
SRR6451804,0.000583236,0.012164639,0.156890518,8.33E-05,0,0,0,8.33E-05,0,0.002416264,0.602982836,8.33E-05,8.33E-05,0.000249958,0.000166639,0,0.084152641,0.000333278,0,0.001333111,0.132894518,0.005499083,0
SRR6451805,0.000172384,0.012239269,0.134746883,0,0,0,0,0.001953686,0,0.000287307,0.625409412,0.000229845,0,0,0.000459691,0,0.107797506,0.000172384,0.000114923,0.00086192,0.113198874,0.002298454,0
SRR6451809,0,0.005365619,0.415078765,0,0,0,0,0,0,0.00020637,0.296897572,6.88E-05,0,0,0,0,0.058265117,6.88E-05,0.00020637,0.00020637,0.223636239,0,0
SRR6451815,0.000355429,0.022806706,0.170428292,0,0,0,5.92E-05,0.000355429,0,0.001362479,0.706593211,0,0.000118476,0,0.000296191,0,0.003791245,5.92E-05,0.000177715,0.033291867,0.053314377,0.006871631,0
SRR6451820,7.55E-05,0.010725076,0.175377644,0,0,0,7.55E-05,0.003021148,0,0.000981873,0.679909366,0.000151057,0.000226586,0.000151057,0.000302115,0,0.008534743,0,0.000377644,0.042220544,0.072054381,0.005589124,0
SRR6451823,0,0.058459726,0.093653365,0,0,0,0,0.000147254,0,0,0.75364453,0.00117803,0.000294507,0,0,0,0.006626417,0,0,0.000294507,0.082462082,0.003239582,0
SRR6451828,0.000529605,0.049994704,0.094269675,0,0,0,0,0.000105921,0,0.001271052,0.77258765,0.000529605,0.000105921,0.000211842,0.000105921,0,0.007732232,0,0.000105921,0.000105921,0.068213113,0.004024997,0
SRR6451832,8.64E-05,0.027686593,0.155148583,0,0,0,8.64E-05,0.000215964,0,0.000734278,0.717475812,0.000431928,0,0,0.000518314,0,0.007385971,0,4.32E-05,0.023064962,0.0625,0.004578438,0
SRR6451834,0.000240047,0.016048832,0.108158156,0,0,0,6.86E-05,0,6.86E-05,0.001817496,0.789959192,0.000171462,3.43E-05,3.43E-05,0.000342924,0.00072014,0.005966874,6.86E-05,6.86E-05,0.006241213,0.052535921,0.017214773,0
ERR1912946,8.74E-05,0.013545991,0.26925934,0,0.00026218,0,0,0.000961328,0,0.000349574,0.557439371,0,0.00013109,0,0.00013109,0.001354599,0.057941883,0,8.74E-05,0.005112519,0.092680795,0.000655451,0
ERR1912957,0,0.200012174,0.189055938,0,0,0,6.09E-05,0,0,0.000730416,0.565585246,0.000182604,0,0,0,0.000182604,0.002860795,0,0.000121736,0.000426076,0.037068598,0.003712947,0
ERR1912961,0,0.034757736,0.238710237,0,0,0,0,8.67E-05,0,0.000780099,0.642541389,0.000260033,0,8.67E-05,0,0,0.006847534,0,0,0.007974343,0.060847707,0.007107567,0
ERR1912971,0,0.002846555,0.560126752,0,0,0,0,0,0,0,0.192437832,0,0.000107417,0,0,5.37E-05,0.022987271,0,0,0,0.220581127,0.000859337,0
ERR1912989,0,0.025004637,0.110888518,0,0,0,0,0.000222593,0,0.000370989,0.76163977,7.42E-05,3.71E-05,0,0,0.000704879,0.024782044,3.71E-05,0,0.022741606,0.047931738,0.005527731,0
ERR1912990,1.84E-05,0.015982029,0.467474361,1.84E-05,0,0,1.84E-05,1.84E-05,0,0.000276187,0.437977574,0.000184125,0.000276187,0,0,0.000165712,0.032148184,0.000754912,1.84E-05,0.000202537,0.042127746,0.002319972,0
ERR1912991,0,0.067801826,0.245255924,0,0,0,0,0.000102575,0,0.000615448,0.604061955,0.000102575,0.000102575,0,0,0,0.017129962,0,0.000102575,0.005949328,0.058262386,0.000512873,0
ERR1913006,0,0.00806516,0.209055338,0.000133088,0,0,0,0,0,0.000239559,0.600095824,0.000745295,0.000133088,0,0,0,0.002741622,2.66E-05,0,0,0.176634992,0.002129415,0
ERR1913007,6.11E-05,0.064829525,0.309971893,0,0,0,0,0.002444091,0,6.11E-05,0.493156544,0.000122205,0.000122205,0,0,0,0.012770378,0,0,6.11E-05,0.114933399,0.001466455,0
ERR1913014,0,0.009446925,0.370663002,0,0,0,0,0,0,0.000343525,0.318275507,0,0.000171762,0,0,0.001030574,0.010992786,0,0,0,0.160082446,0.128993473,0
ERR1913029,4.90E-05,0.026897261,0.163392288,0,0,4.90E-05,0,0.003135564,0,0.001567782,0.732007251,0.000734898,0,0,4.90E-05,0.000930871,0.02287982,0.008328842,9.80E-05,0.013767086,0.024006663,0.002057714,0
ERR1913036,3.58E-05,0.01311311,0.447995414,0,0,0,0,3.58E-05,0,0.000322454,0.448604493,0.000107485,3.58E-05,0,0,0.00039411,0.016695926,3.58E-05,7.17E-05,0.001397299,0.069793271,0.00136147,0
ERR1913044,0,0.020383275,0.327090592,0,0,0,0,0,8.71E-05,0.000174216,0.496602787,0.010888502,0.000261324,0,0,0,0.026567944,0,0,0,0.117073171,0.00087108,0
ERR1913054,0,0.063389392,0.174256145,0,0,0,0,0,0,0.001681759,0.477619664,0,0.000129366,0,0,0.000517464,0.113065977,0,0.004527814,0.000129366,0.161966365,0.00232859,0
ERR1913060,0,0.015394184,0.495257347,0,0,0,0,0.000388742,0,0.000310994,0.425905769,0.000155497,7.77E-05,0,0,0,0.011740009,0,0,0,0.04975898,0.001010729,0
ERR1913063,0,0.068583605,0.295643481,0,0,0,0,0.000605072,0,5.26E-05,0.512154057,0.000184152,2.63E-05,0,0,0.000447227,0.048432074,0,0,0,0.064532253,0.009339156,0
ERR1913108,0.0001545,0.013055234,0.342989571,0,0,0,0,0.000309,0,0.0001545,0.564619544,0.000309,7.72E-05,0,0,0.000309,0.017767478,0,0,0.000926999,0.05639243,0.002935496,0
ERR1913115,2.99E-05,0.014163206,0.280066932,0,0.000149401,0,0,0.003227059,0,0.000209161,0.606597544,0.000149401,0.000358562,0,0,5.98E-05,0.026384199,0,0,0.000418323,0.066483402,0.00170317,0
ERR1913116,0,0.022819965,0.267527675,0,0,0,0,0.001456594,0,9.71E-05,0.626820742,0,0,0,0,0.000291319,0.010681686,0,0,0.001602253,0.066129346,0.002524762,0
ERR1913126,0,0.018712319,0.160334433,0,0,0,0,0.000853145,0,0.000853145,0.73177113,0.000483449,2.84E-05,0,0.000142191,0.00201911,0.042287567,0,0,0.006654533,0.032931407,0.002929132,0
SRR5947807,4.61E-05,0.002857143,0.568986175,0,0,0,0,0.014930876,0,0.000230415,0.257096774,4.61E-05,9.22E-05,4.61E-05,4.61E-05,0.000276498,0.025576037,0,0,4.61E-05,0.124009217,0.005529954,1
SRR5947808,0,0.004927364,0.518435137,0,0,0,0,0.000127432,0,0.000169909,0.210857191,0.000127432,4.25E-05,0,4.25E-05,4.25E-05,0.001019455,8.50E-05,0,4.25E-05,0.263783876,0.000297341,1
SRR5947809,9.58E-05,0.00330349,0.031837985,0,0,0,9.58E-05,0,4.79E-05,0.00071815,0.832575286,0.00014363,0,9.58E-05,0,0,0.016996218,4.79E-05,0.009527457,0.00014363,0.101737923,0.00258534,1
SRR5947810,0,0.014353612,0.244011407,0,0,0,0,0.000142586,0,0.000237643,0.577946768,0.000237643,0,0,0,0,0.030560837,0,0,9.51E-05,0.122718631,0.009553232,0
SRR5947811,6.48E-05,0.003303109,0.753367876,0,0,6.48E-05,0.000259067,0,0,0.000388601,0.146891192,0.000129534,0,6.48E-05,0,0.000777202,0.023186528,0.000129534,0.000129534,0.022150259,0.046761658,0.002266839,1
SRR5947812,6.46E-05,0.004391063,0.071871368,0,0,0,0,6.46E-05,6.46E-05,0.000516596,0.740023247,0.002389255,0,0,0,0,0.006263722,0,0.034547333,0.000193723,0.088854449,0.050690947,1
SRR5947813,0.000105258,0.00573654,0.397821167,0,0,0,0.000105258,0.000999947,0,0.000157886,0.334298195,0,0,0,0,0,0.041050471,5.26E-05,0,0,0.218462186,0.001210463,1
SRR5947814,0,0.013353338,0.374193548,0,0,0,0,0.000450113,0,0,0.391297824,0.000300075,0.000150038,0,0,0,0.015903976,0.000150038,0,0.000150038,0.203750938,0.000300075,1
SRR5947815,0,0.035084056,0.367860499,0,0,0,0,0.000417667,0,0.000208834,0.507935679,5.22E-05,0,0,0,0,0.012164561,0,5.22E-05,0,0.075649995,0.000574293,1
SRR5947816,0,0.00665502,0.485650112,0,0,0,0,0.000332751,0,0.000166376,0.291073954,0,0,8.32E-05,0,0,0.051992347,8.32E-05,0,0,0.162798436,0.001164629,1
SRR5947817,3.92E-05,0.015156856,0.37206752,0,0,3.92E-05,7.83E-05,0.000274155,0,3.92E-05,0.387106881,0.00031332,3.92E-05,0,3.92E-05,0,0.007558845,0,0,0,0.216112482,0.00109662,1
